customer_id,full_name,email,phone,county_code,county_name,city,postal_code,crime_risk,hail_risk,flood_risk,wind_risk,fire_risk,dob
C-006512,Mădălin Dima,fstanescu@example.com,021 402 7183,TM,Timis,Sannicolau Mare,825277,0.525,0.406,0.243,0.391,0.367,1997-09-06
C-006513,Doriana Aanei,predastela@example.com,0744 525 400,SB,Sibiu,Sibiu,173723,0.307,0.549,0.332,0.397,0.469,1995-06-13
C-006514,Victoria Tudor,tudorvictoria@example.net,0758 934 576,CT,Constanta,Mangalia,536573,0.418,0.287,0.581,0.624,0.355,2001-07-08
C-006515,Mădălin Ioniță,qpreda@example.net,0751 926 911,BZB,Bucuresti,Sector 1,951914,0.684,0.311,0.246,0.308,0.362,1972-04-06
C-006516,Aurică Tudor,janetanemes@example.com,0728 326 631,BZB,Bucuresti,Sector 1,787826,0.612,0.295,0.242,0.363,0.345,1979-08-04
C-006517,Panagachie Oprea,xtomescu@example.com,0767 824 584,BZB,Bucuresti,Sector 1,616905,0.619,0.348,0.219,0.308,0.391,1979-02-21
C-006518,Constanța Nistor,ionela63@example.com,0749 548 452,PH,Prahova,Campina,123415,0.504,0.434,0.318,0.342,0.337,1965-01-25
C-006519,Teodosia Gheorghiu,nistornicoleta@example.org,0788 314 214,NT,Neamt,Roman,637579,0.362,0.468,0.42,0.44,0.415,1976-06-29
C-006520,Vincențiu Florea,malbu@example.org,0750 055 440,BZB,Bucuresti,Sector 2,216187,0.676,0.279,0.24,0.338,0.39,1956-03-09
C-006521,Raluca Cristea,georgescuflorin@example.org,021 589 2079,IS,Iasi,Iasi,110725,0.632,0.379,0.335,0.415,0.32,2001-11-04
C-006522,Toma Georgescu,nemespaul@example.org,0729 367 634,CT,Constanta,Medgidia,405859,0.414,0.228,0.655,0.677,0.366,1987-03-26
C-006523,Emanuela Stan,damiansuciu@example.com,0758 031 201,BZB,Bucuresti,Sector 5,596821,0.761,0.299,0.216,0.309,0.395,1960-02-20
C-006524,Eustațiu Suciu,horatiu55@example.net,0769 521 177,SJ,Salaj,Zalau,620140,0.336,0.409,0.348,0.36,0.381,2004-02-19
C-006525,Albertina Dobre,ddiaconu@example.com,0742 390 306,IF,Ilfov,Voluntari,173640,0.42,0.303,0.377,0.383,0.351,1965-11-27
C-006526,Zenobia Popescu,dobrezaharia@example.org,0268 929 078,BV,Brasov,Brasov,804290,0.268,0.528,0.351,0.476,0.442,2005-08-13
C-006527,Octaviana Aanei,ababeimalvina@example.com,0728 250 210,IS,Iasi,Iasi,396639,0.504,0.355,0.282,0.382,0.348,1984-06-30
C-006528,Niculiță Eftimie,tomaliliana@example.net,021 843 8291,BZB,Bucuresti,Sector 3,474002,0.667,0.309,0.218,0.381,0.351,1961-04-09
C-006529,Iustina Stănescu,aristitavoinea@example.net,0245 872 742,IS,Iasi,Pascani,144759,0.608,0.387,0.299,0.354,0.36,1985-12-01
C-006530,Malvina Cristea,bmazilescu@example.org,0254 631 159,CT,Constanta,Medgidia,304811,0.448,0.227,0.549,0.66,0.312,2007-01-14
C-006531,Valentin Suciu,martinionita@example.net,0730 178 088,AG,Arges,Campulung,799928,0.38,0.408,0.32,0.43,0.392,1967-12-27
C-006532,Frederic Nistor,georgescucorvin@example.net,0737 625 316,BC,Bacau,Moinesti,953313,0.457,0.355,0.364,0.365,0.362,1962-10-13
C-006533,Valentin Dochioiu,opreagabriel@example.net,0257 045 741,GL,Galati,Galati,768128,0.364,0.351,0.429,0.488,0.397,1990-06-16
C-006534,Remus Stancu,amelia37@example.com,0742 054 253,IS,Iasi,Iasi,935562,0.576,0.377,0.336,0.406,0.334,1950-05-03
C-006535,Ștefan Ababei,popescuraducu@example.com,0252 178 872,SV,Suceava,Falticeni,787569,0.344,0.442,0.408,0.401,0.408,1981-06-06
C-006536,Gregorian Dinu,stefania00@example.net,0256 123 548,BN,Bistrita-Nasaud,Nasaud,918741,0.133,0.334,0.195,0.193,0.215,1995-07-14
C-006537,Claudiu Nistor,manolefrederic@example.net,0767 718 323,DB,Dambovita,Gaesti,906525,0.368,0.444,0.382,0.423,0.413,1984-09-22
C-006538,Jeana Aanei,barbulucentiu@example.com,0742 522 393,TM,Timis,Timisoara,925670,0.563,0.441,0.244,0.413,0.394,1951-11-15
C-006539,Panait Tudor,albuina@example.net,0241 850 797,AR,Arad,Lipova,258389,0.383,0.417,0.359,0.389,0.334,1998-03-26
C-006540,Geta Preda,ardeleanviorela@example.net,0744 188 708,CS,Caras-Severin,Resita,811445,0.154,0.323,0.149,0.206,0.221,1985-07-11
C-006541,Atena Albu,enenadia@example.net,0726 911 320,BH,Bihor,Oradea,177022,0.366,0.397,0.309,0.457,0.344,1960-06-11
C-006542,Ana Stoica,anda33@example.com,0265 961 269,AB,Alba,Sebes,349005,0.332,0.584,0.32,0.452,0.453,2000-09-18
C-006543,Cristofor Dima,eardelean@example.net,0261 446 969,SM,Satu Mare,Carei,229207,0.374,0.379,0.334,0.428,0.33,1944-11-01
C-006544,Atena Dobre,cristeaghenadie@example.com,0744 804 460,DB,Dambovita,Targoviste,290786,0.401,0.351,0.363,0.327,0.367,1945-01-20
C-006545,Narcis Cristea,lgeorgescu@example.org,0257 592 027,OT,Olt,Caracal,574964,0.407,0.325,0.402,0.419,0.364,2003-12-19
C-006546,Aurora Ioniță,fstoica@example.net,0234 550 144,CT,Constanta,Mangalia,663344,0.399,0.238,0.574,0.623,0.345,1959-08-09
C-006547,Daiana Diaconescu,tomalili@example.com,0233 512 107,CT,Constanta,Mangalia,796081,0.436,0.216,0.669,0.551,0.385,1966-01-07
C-006548,Silvana Dumitrescu,ionutvoinea@example.org,0732 365 375,CT,Constanta,Medgidia,652292,0.393,0.255,0.559,0.675,0.389,1970-01-14
C-006549,Pompiliu Diaconescu,tomavictor@example.org,0785 424 914,MH,Mehedinti,Drobeta-Turnu Severin,915369,0.174,0.18,0.313,0.257,0.183,1997-11-05
C-006550,Sandu Nistor,predarozalia@example.com,0769 585 473,AB,Alba,Sebes,563247,0.359,0.506,0.328,0.488,0.456,2000-07-31
C-006551,Valeriu Aanei,nitablanduzia@example.org,0753 924 262,MS,Mures,Targu Mures,817477,0.372,0.469,0.34,0.342,0.378,2006-10-30
C-006552,Carmina Manole,opreabogdana@example.com,0747 923 217,GR,Giurgiu,Giurgiu,152827,0.408,0.369,0.572,0.419,0.321,1952-04-17
C-006553,Olimpia Nemeș,nmanole@example.org,0241 570 557,DJ,Dolj,Craiova,779599,0.446,0.392,0.367,0.337,0.305,1994-11-02
C-006554,Dariana Gheorghiu,tudoralexe@example.org,0788 767 991,HD,Hunedoara,Petrosani,139318,0.348,0.577,0.327,0.38,0.427,1990-05-08
C-006555,Oana Gheorghiu,gheorghiucatinca@example.net,0747 324 200,MM,Maramures,Baia Mare,534344,0.368,0.489,0.334,0.432,0.373,1985-11-18
C-006556,Natalia Cristea,predaflavia@example.org,0711 796 764,MM,Maramures,Sighetu Marmatiei,332212,0.28,0.589,0.398,0.373,0.437,1954-03-04
C-006557,Măriuca Ene,diaconueugen@example.org,0764 621 274,GL,Galati,Tecuci,932071,0.431,0.364,0.457,0.393,0.409,1950-04-28
C-006558,Alexandrina Marin,calinnita@example.net,0788 297 729,VS,Vaslui,Vaslui,387217,0.366,0.417,0.412,0.337,0.379,1949-05-14
C-006559,Eftimia Voinea,octav34@example.net,0770 174 648,DB,Dambovita,Gaesti,214458,0.4,0.379,0.385,0.367,0.319,1975-05-29
C-006560,Beatrice Popa,umarin@example.net,0249 075 704,BN,Bistrita-Nasaud,Nasaud,478157,0.146,0.277,0.167,0.239,0.217,1998-02-07
C-006561,Octavia Stan,tudorraul@example.org,0786 303 763,MM,Maramures,Sighetu Marmatiei,783724,0.288,0.517,0.401,0.418,0.435,1990-12-03
C-006562,Fiodor Gheorghiu,tdiaconescu@example.com,0751 431 218,MH,Mehedinti,Drobeta-Turnu Severin,461569,0.209,0.179,0.265,0.221,0.155,1956-12-14
C-006563,Florentina Mazilescu,dnistor@example.org,0267 753 178,PH,Prahova,Ploiesti,254217,0.528,0.395,0.319,0.326,0.405,1964-09-09
C-006564,Camil Tomescu,malvinamarin@example.net,0767 091 575,OT,Olt,Caracal,188290,0.433,0.327,0.348,0.337,0.375,1963-07-04
C-006565,Zaharia Pop,hnita@example.net,0263 282 342,BR,Braila,Braila,840347,0.375,0.304,0.464,0.426,0.306,1992-04-08
C-006566,Bogdana Tabacu,gpuscasu@example.com,0246 235 342,SM,Satu Mare,Satu Mare,810327,0.414,0.388,0.291,0.364,0.359,1954-11-19
C-006567,Luciana Tomescu,stancuoctavian@example.net,0756 973 259,CT,Constanta,Constanta,249941,0.373,0.218,0.596,0.582,0.395,2007-04-11
C-006568,Aurelia Tabacu,xflorea@example.net,0266 758 598,CL,Calarasi,Oltenita,998929,0.432,0.341,0.488,0.433,0.339,1985-12-12
C-006569,Rodica Georgescu,dinuteodor@example.org,0788 194 094,BZ,Buzau,Ramnicul Sarat,482298,0.356,0.37,0.353,0.407,0.393,1969-07-19
C-006570,Constantin Pop,sababei@example.org,0755 154 894,DJ,Dolj,Craiova,551259,0.419,0.33,0.373,0.329,0.303,1983-03-25
C-006571,Aurora Mocanu,voineamugurel@example.org,0260 607 682,AG,Arges,Pitesti,148871,0.436,0.445,0.424,0.427,0.414,2003-09-14
C-006572,Luminița Oprea,tincutaababei@example.com,0757 596 465,AB,Alba,Aiud,419838,0.366,0.576,0.363,0.407,0.367,1999-01-25
C-006573,Carolina Marin,sdinu@example.net,0725 566 546,CJ,Cluj,Cluj-Napoca,802484,0.568,0.46,0.267,0.384,0.403,1963-11-02
C-006574,Panait Preda,estanescu@example.net,0711 307 004,BZB,Bucuresti,Sector 1,547631,0.755,0.372,0.247,0.381,0.32,1971-09-20
C-006575,Bebe Ardelean,doreldima@example.net,0784 124 713,IF,Ilfov,Chitila,745624,0.416,0.34,0.342,0.371,0.301,2004-07-26
C-006576,Sorina Dobre,nistorerica@example.net,0233 919 170,CJ,Cluj,Cluj-Napoca,456608,0.563,0.479,0.311,0.405,0.339,1971-10-18
C-006577,Maximilian Ene,iosifpreda@example.net,0243 021 140,HR,Harghita,Odorheiu Secuiesc,632716,0.334,0.513,0.302,0.51,0.489,2004-06-27
C-006578,Salomea Manole,zdiaconescu@example.com,0254 833 997,IS,Iasi,Iasi,364518,0.522,0.419,0.316,0.35,0.376,1944-10-25
C-006579,Relu Pușcașu,manoleniculita@example.org,0253 770 361,BZB,Bucuresti,Sector 4,825178,0.748,0.365,0.208,0.401,0.324,1998-12-29
C-006580,Flora Preda,utomescu@example.com,0762 257 687,BZB,Bucuresti,Sector 2,513133,0.768,0.334,0.192,0.333,0.333,1968-05-07
C-006581,Aristide Gheorghiu,opreasimi@example.net,0745 752 542,IS,Iasi,Pascani,275605,0.549,0.344,0.287,0.41,0.399,1951-07-02
C-006582,Corina Suciu,nistormonica@example.com,0736 959 826,DJ,Dolj,Bailesti,584991,0.396,0.307,0.4,0.34,0.329,1959-07-07
C-006583,Nicușor Ionescu,antimmanole@example.net,0257 754 990,IF,Ilfov,Voluntari,216095,0.509,0.387,0.353,0.342,0.37,1963-06-09
C-006584,Draga Barbu,beatriceaanei@example.org,021 898 7269,IS,Iasi,Pascani,105551,0.587,0.35,0.349,0.322,0.388,1991-03-04
C-006585,Tincuța Tabacu,ludmiladiaconescu@example.org,0756 392 666,BZB,Bucuresti,Sector 6,157401,0.617,0.302,0.256,0.393,0.383,1984-10-03
C-006586,Raul Preda,tomescunarcisa@example.org,0788 703 947,BV,Brasov,Fagaras,464855,0.338,0.545,0.36,0.493,0.434,1994-12-05
C-006587,Dida Dochioiu,ilariontabacu@example.com,0235 751 497,AG,Arges,Campulung,701801,0.435,0.395,0.355,0.399,0.417,1973-03-25
C-006588,Ruxandra Ardelean,dinunatalia@example.com,0755 416 073,IL,Ialomita,Fetesti,308917,0.372,0.306,0.377,0.402,0.341,1996-06-19
C-006589,Niculiță Pușcașu,antoniegheorghiu@example.com,0747 825 566,MH,Mehedinti,Drobeta-Turnu Severin,781641,0.221,0.157,0.31,0.248,0.197,1951-10-27
C-006590,Laurențiu Toma,ionitaarian@example.net,0249 872 740,TL,Tulcea,Tulcea,308145,0.351,0.248,0.583,0.53,0.317,1970-05-28
C-006591,Georgel Albu,cpuscasu@example.org,0262 491 607,BR,Braila,Braila,831115,0.436,0.396,0.488,0.443,0.31,1992-06-11
C-006592,Alis Dinu,pmocanu@example.net,0756 943 205,CL,Calarasi,Calarasi,610817,0.367,0.38,0.521,0.343,0.361,1947-11-05
C-006593,Antoaneta Suciu,stelianaeftimie@example.com,0762 960 754,IS,Iasi,Iasi,945546,0.58,0.423,0.348,0.403,0.415,1998-02-05
C-006594,Monica Voinea,dochioiufilip@example.org,0771 069 434,CT,Constanta,Medgidia,474305,0.348,0.214,0.563,0.622,0.328,1974-11-11
C-006595,Nicușor Voinea,nicodim32@example.org,0761 299 596,VL,Valcea,Dragasani,394531,0.336,0.448,0.397,0.395,0.422,1950-01-22
C-006596,Silvian Albu,wpuscasu@example.com,0746 188 264,CJ,Cluj,Turda,612119,0.466,0.418,0.258,0.369,0.415,1985-10-08
C-006597,Octavian Georgescu,dochioiuiridenta@example.com,0754 246 330,HD,Hunedoara,Deva,443809,0.357,0.532,0.288,0.397,0.379,1996-05-04
C-006598,Rodica Marin,aionescu@example.net,0720 430 894,BZ,Buzau,Ramnicul Sarat,431705,0.401,0.402,0.409,0.384,0.42,1961-06-27
C-006599,Aurică Nistor,madalinavoinea@example.org,0761 471 996,MS,Mures,Sighisoara,270036,0.358,0.458,0.297,0.422,0.44,1952-09-14
C-006600,Artemisa Niță,emocanu@example.net,0236 713 080,MS,Mures,Targu Mures,799495,0.329,0.528,0.267,0.428,0.443,2004-07-08
C-006601,Vlad Tomescu,hpopa@example.com,0250 724 406,VL,Valcea,Dragasani,441960,0.392,0.449,0.347,0.378,0.337,1983-01-25
C-006602,Ivona Mocanu,popescuantonia@example.com,0245 188 221,TL,Tulcea,Tulcea,947318,0.385,0.276,0.652,0.564,0.321,1961-07-21
C-006603,Costache Dinu,nemesbartolomeu@example.org,0246 800 019,MH,Mehedinti,Drobeta-Turnu Severin,764383,0.192,0.195,0.335,0.233,0.155,1967-06-04
C-006604,Adina Pușcașu,ngeorgescu@example.com,0233 334 670,DJ,Dolj,Bailesti,615367,0.438,0.385,0.341,0.341,0.395,1969-09-17
C-006605,Cristian Dumitrescu,natasa14@example.org,0252 269 562,AR,Arad,Lipova,344832,0.401,0.342,0.292,0.418,0.363,1995-05-04
C-006606,Sever Gheorghiu,tionescu@example.net,0768 180 288,BZ,Buzau,Ramnicul Sarat,988053,0.37,0.405,0.351,0.344,0.407,1954-10-24
C-006607,Maximilian Preda,mionescu@example.com,0753 211 831,IL,Ialomita,Fetesti,387840,0.443,0.357,0.399,0.407,0.372,1982-06-12
C-006608,Codruța Popa,ghenadiealbu@example.net,0722 720 486,CT,Constanta,Medgidia,952372,0.451,0.278,0.65,0.688,0.299,1998-05-19
C-006609,Lorin Dinu,gheorghiuanghelina@example.org,0780 925 069,OT,Olt,Slatina,802038,0.408,0.366,0.419,0.325,0.343,1982-07-05
C-006610,Ina Barbu,tincutatomescu@example.net,0265 568 631,AG,Arges,Pitesti,208015,0.386,0.394,0.358,0.377,0.36,1965-10-02
C-006611,Marcel Popescu,gheorghiuvoichita@example.org,0242 516 695,DB,Dambovita,Targoviste,126872,0.444,0.457,0.353,0.397,0.347,1966-01-12
C-006612,Rareș Dima,stanaugustina@example.net,0243 246 488,GL,Galati,Tecuci,182529,0.38,0.355,0.451,0.47,0.347,1947-11-27
C-006613,Ladislau Stan,dtabacu@example.com,0236 773 098,SB,Sibiu,Medias,762407,0.362,0.47,0.371,0.448,0.48,1960-11-10
C-006614,Ilona Dochioiu,hdinu@example.net,021 215 2348,BZB,Bucuresti,Sector 5,529828,0.708,0.348,0.252,0.351,0.313,1965-06-03
C-006615,Decebal Diaconescu,iflorea@example.org,0761 717 791,BZB,Bucuresti,Sector 3,929831,0.688,0.36,0.256,0.311,0.359,1979-09-22
C-006616,Ariadna Nistor,aurorasuciu@example.com,0738 732 036,VN,Vrancea,Focsani,285339,0.473,0.322,0.339,0.402,0.43,1945-07-19
C-006617,Doriana Ionescu,dpuscasu@example.org,0256 784 457,AR,Arad,Arad,589916,0.43,0.413,0.343,0.346,0.319,1988-01-05
C-006618,Dragoș Niță,diaconuilie@example.org,0738 319 299,BZB,Bucuresti,Sector 2,230072,0.703,0.343,0.203,0.361,0.352,1998-05-21
C-006619,Irina Dochioiu,stanescuiulian@example.net,0756 800 050,BR,Braila,Braila,948967,0.377,0.379,0.416,0.452,0.373,2006-12-22
C-006620,Codruț Diaconu,mirceatudor@example.com,0256 685 688,DB,Dambovita,Gaesti,497604,0.407,0.454,0.429,0.388,0.335,1989-11-23
C-006621,Carina Albu,mtoma@example.net,0755 348 290,IF,Ilfov,Otopeni,371816,0.458,0.332,0.325,0.348,0.306,1963-07-19
C-006622,Alberta Mocanu,ieftimie@example.net,0784 630 562,DJ,Dolj,Bailesti,512584,0.487,0.344,0.365,0.383,0.301,1991-04-18
C-006623,Oliviu Oprea,dimaeusebiu@example.com,0233 914 428,BZB,Bucuresti,Sector 6,677496,0.753,0.296,0.196,0.349,0.357,1979-10-17
C-006624,Steluța Stan,cristeaovidiu@example.org,0266 960 913,SV,Suceava,Radauti,546426,0.409,0.449,0.362,0.468,0.433,1958-07-31
C-006625,Gabi Pop,nistorcristian@example.net,0248 875 045,BT,Botosani,Botosani,772922,0.443,0.462,0.383,0.353,0.362,1960-07-08
C-006626,Iulian Dima,noemimocanu@example.net,0736 802 576,TR,Teleorman,Turnu Magurele,342106,0.469,0.346,0.371,0.384,0.387,1987-02-15
C-006627,Horațiu Stănescu,suciusabin@example.org,0763 108 966,TM,Timis,Lugoj,949128,0.506,0.345,0.292,0.377,0.36,1964-11-30
C-006628,Dorinel Dobre,ustancu@example.net,0766 189 553,VL,Valcea,Dragasani,651434,0.374,0.39,0.392,0.331,0.386,1985-05-19
C-006629,Teodosia Dumitrescu,iasminadobre@example.org,0748 521 461,IS,Iasi,Pascani,740162,0.613,0.35,0.301,0.371,0.329,1949-12-07
C-006630,Bianca Mocanu,raulstoica@example.net,0736 422 341,GL,Galati,Tecuci,684211,0.412,0.403,0.501,0.377,0.38,1961-06-02
C-006631,Roxelana Dobre,gherghina89@example.net,0747 936 519,AR,Arad,Lipova,677874,0.348,0.454,0.327,0.375,0.368,1968-06-13
C-006632,Silvia Gheorghiu,niculitaaanei@example.org,0763 661 973,CT,Constanta,Mangalia,851689,0.355,0.215,0.66,0.577,0.391,1983-11-17
C-006633,Mona Barbu,qnistor@example.net,0734 570 779,DJ,Dolj,Craiova,468005,0.439,0.318,0.384,0.424,0.348,1962-10-04
C-006634,Hortensia Aanei,dumitrescucarmen@example.com,0758 663 702,MM,Maramures,Baia Mare,914902,0.347,0.574,0.367,0.396,0.374,1950-02-02
C-006635,Mihai Pușcașu,kababei@example.org,0249 667 173,HR,Harghita,Odorheiu Secuiesc,862457,0.291,0.602,0.379,0.406,0.383,1982-05-09
C-006636,Liliana Eftimie,fsuciu@example.org,0257 027 151,BV,Brasov,Sacele,435056,0.335,0.629,0.361,0.412,0.477,1959-06-01
C-006637,Fiona Niță,falbu@example.net,0755 363 762,BZB,Bucuresti,Sector 2,409306,0.599,0.37,0.241,0.334,0.298,1977-06-21
C-006638,Georgeta Ardelean,dnistor@example.org,0252 191 241,HR,Harghita,Miercurea Ciuc,741999,0.336,0.642,0.366,0.524,0.442,1972-03-11
C-006639,Noemi Tomescu,atabacu@example.net,0747 248 932,MM,Maramures,Sighetu Marmatiei,613763,0.3,0.526,0.306,0.402,0.485,1958-01-30
C-006640,Cristea Toma,nidiaionita@example.net,0757 741 520,CJ,Cluj,Dej,256542,0.561,0.463,0.31,0.323,0.387,1997-09-08
C-006641,Daciana Ioniță,tmocanu@example.net,0759 806 174,DB,Dambovita,Gaesti,483857,0.355,0.369,0.394,0.389,0.359,1977-12-24
C-006642,Horia Florea,caius94@example.com,0244 834 499,CT,Constanta,Mangalia,279266,0.376,0.26,0.638,0.521,0.328,1980-09-21
C-006643,Adelin Ionescu,wdinu@example.com,0261 655 560,BT,Botosani,Botosani,664573,0.343,0.427,0.34,0.42,0.345,2002-06-21
C-006644,Norman Dochioiu,dumitrescuteohari@example.net,0733 251 691,BZB,Bucuresti,Sector 3,352808,0.746,0.327,0.249,0.382,0.325,2003-09-07
C-006645,Simion Ababei,lazar31@example.net,0726 292 850,SB,Sibiu,Medias,397967,0.321,0.602,0.306,0.472,0.459,1960-12-06
C-006646,Codruța Dumitrescu,andrianpopescu@example.net,0235 671 515,CL,Calarasi,Calarasi,424276,0.43,0.32,0.499,0.391,0.314,1955-06-08
C-006647,Luca Nemeș,diaconusever@example.org,0231 878 132,BV,Brasov,Sacele,345468,0.311,0.67,0.305,0.438,0.385,1986-05-04
C-006648,Crina Diaconu,stanteona@example.org,0722 798 405,MS,Mures,Sighisoara,716262,0.385,0.495,0.298,0.354,0.456,1988-09-21
C-006649,Florin Ene,ioneliasuciu@example.net,0759 659 898,NT,Neamt,Roman,106115,0.327,0.447,0.399,0.44,0.465,1995-07-03
C-006650,Bianca Stancu,timoteidochioiu@example.com,0780 550 316,CV,Covasna,Sfantu Gheorghe,976320,0.322,0.678,0.33,0.412,0.392,1998-08-27
C-006651,Arina Popa,eftimieludovic@example.net,0732 985 751,MS,Mures,Targu Mures,621192,0.358,0.569,0.328,0.399,0.363,1953-09-09
C-006652,Timea Dumitrescu,pnistor@example.net,0759 482 824,OT,Olt,Slatina,362898,0.479,0.374,0.333,0.406,0.395,2003-02-18
C-006653,Camelia Gheorghiu,ababeipetrisor@example.org,0722 015 633,PH,Prahova,Campina,123903,0.543,0.421,0.34,0.298,0.341,1984-03-16
C-006654,Ioan Albu,smazilescu@example.net,0756 644 932,BR,Braila,Braila,487132,0.375,0.359,0.516,0.365,0.343,1954-08-19
C-006655,Isabela Albu,kionita@example.org,0249 893 104,SB,Sibiu,Medias,187814,0.327,0.625,0.364,0.404,0.377,1983-10-02
C-006656,Benone Stoica,esteraalbu@example.com,0255 721 366,AG,Arges,Pitesti,222986,0.354,0.385,0.35,0.343,0.356,1996-07-30
C-006657,Voichița Suciu,stancudorel@example.org,0264 963 825,GJ,Gorj,Targu Jiu,246925,0.395,0.407,0.323,0.353,0.424,1999-12-06
C-006658,Pătru Oprea,nistorroberta@example.net,0240 755 413,DB,Dambovita,Targoviste,349495,0.459,0.444,0.33,0.39,0.373,1959-05-31
C-006659,Horia Diaconescu,barbubarbu@example.net,0259 001 058,CJ,Cluj,Dej,726945,0.511,0.39,0.293,0.394,0.375,1987-07-01
C-006660,Diana Georgescu,didinaionita@example.net,0735 249 415,TM,Timis,Lugoj,165299,0.517,0.407,0.258,0.372,0.366,1994-10-23
C-006661,Eftimia Dumitrescu,iustiniannemes@example.com,0255 907 387,TM,Timis,Sannicolau Mare,951855,0.538,0.393,0.236,0.451,0.376,1967-07-29
C-006662,Salomea Voinea,dumitra91@example.org,0252 949 040,BZB,Bucuresti,Sector 2,743223,0.602,0.283,0.236,0.394,0.312,1949-07-28
C-006663,Eric Dima,taniadiaconu@example.net,0756 502 887,NT,Neamt,Piatra Neamt,839354,0.419,0.492,0.363,0.49,0.412,1958-03-01
C-006664,Ludovic Barbu,wgeorgescu@example.com,0725 856 275,CT,Constanta,Medgidia,459583,0.347,0.278,0.535,0.521,0.313,1974-08-31
C-006665,Cristofor Tudor,wstancu@example.org,0251 186 733,CT,Constanta,Medgidia,906853,0.441,0.282,0.629,0.532,0.331,1992-09-30
C-006666,Floare Nemeș,panagachievoinea@example.net,0255 720 045,IS,Iasi,Pascani,790319,0.517,0.395,0.346,0.334,0.407,1949-02-09
C-006667,Viviana Mazilescu,ubarbu@example.org,0753 827 335,CJ,Cluj,Turda,454177,0.433,0.464,0.242,0.388,0.322,1948-04-26
C-006668,Doina Ioniță,diaconescusebastian@example.org,0241 998 982,CJ,Cluj,Turda,738245,0.485,0.414,0.262,0.402,0.362,1959-08-23
C-006669,Eugenia Dinu,carminapreda@example.org,0255 442 907,BH,Bihor,Salonta,286414,0.438,0.425,0.28,0.356,0.391,1952-11-25
C-006670,Filofteia Florea,dobregratiela@example.org,0728 007 232,GL,Galati,Galati,450271,0.408,0.426,0.513,0.488,0.326,1964-01-24
C-006671,Niculina Georgescu,andramarin@example.org,0255 748 870,VS,Vaslui,Husi,403104,0.396,0.394,0.406,0.398,0.33,1969-01-09
C-006672,Minodora Pușcașu,albuioana@example.com,0733 252 944,OT,Olt,Caracal,821107,0.473,0.338,0.379,0.399,0.375,1986-08-06
C-006673,Aureliana Stoica,spuscasu@example.org,0255 321 532,VS,Vaslui,Barlad,898776,0.467,0.403,0.374,0.379,0.409,1979-12-08
C-006674,Lioara Florea,ardeleanbradut@example.net,0770 162 645,MH,Mehedinti,Drobeta-Turnu Severin,143290,0.188,0.191,0.316,0.221,0.163,1970-12-29
C-006675,Norbert Preda,popmiruna@example.com,0246 113 847,BZB,Bucuresti,Sector 3,299398,0.699,0.308,0.199,0.384,0.359,1987-11-11
C-006676,Roza Ardelean,dobresergiu@example.com,0724 300 382,BT,Botosani,Botosani,373993,0.354,0.406,0.398,0.42,0.374,1998-09-28
C-006677,Viorica Ene,vasile31@example.com,0735 737 038,BN,Bistrita-Nasaud,Nasaud,383648,0.159,0.342,0.169,0.247,0.243,1993-04-13
C-006678,Cristofor Oprea,tomescuoctav@example.org,0788 333 606,VL,Valcea,Dragasani,468299,0.433,0.477,0.36,0.358,0.322,1957-11-17
C-006679,Nichifor Stoica,bsuciu@example.com,0749 023 175,TM,Timis,Timisoara,601575,0.548,0.377,0.265,0.373,0.36,1947-09-29
C-006680,Alina Manole,marincristea@example.org,0771 229 652,AG,Arges,Pitesti,157931,0.35,0.394,0.381,0.336,0.403,1955-05-31
C-006681,Didina Stoica,tnistor@example.net,0264 713 341,CV,Covasna,Sfantu Gheorghe,770272,0.263,0.623,0.335,0.385,0.489,1980-01-15
C-006682,Gențiana Suciu,nemeszoe@example.net,0769 062 536,AG,Arges,Campulung,684308,0.456,0.361,0.396,0.398,0.356,1998-11-25
