customer_id,full_name,email,phone,county_code,county_name,city,postal_code,crime_risk,hail_risk,flood_risk,wind_risk,fire_risk,dist_fire_station_km,dist_hydrant_km,dist_police_km,dist_coast_km,dist_danube_km,dob
C-005224,Ionela Pușcașu,barbucazimir@example.com,0738 949 442,PH,Prahova,Campina,569427,0.518,0.423,0.314,0.385,0.331,0.18,0.93,0.35,263.79,194.15,1957-03-09
C-005225,Evelina Tabacu,qmarin@example.net,0751 427 963,CT,Constanta,Mangalia,843160,0.414,0.234,0.677,0.638,0.359,0.46,0.72,3.59,28.4,23.45,1944-12-03
C-005226,Remus Manole,alexestoica@example.com,0749 864 163,BH,Bihor,Oradea,401036,0.419,0.355,0.33,0.381,0.402,0.09,7.5,7.99,291.93,374.69,1981-11-11
C-005227,Giorgian Tudor,aaneivera@example.com,0735 925 121,BZB,Bucuresti,Sector 3,820604,0.661,0.318,0.193,0.395,0.4,0.18,0.71,1.79,395.27,322.08,1952-11-12
C-005228,Adam Dobre,diaconescubogdan@example.com,0767 556 363,GR,Giurgiu,Giurgiu,686141,0.371,0.326,0.443,0.438,0.351,0.14,5.78,0.69,490.26,2.24,1944-09-18
C-005229,Raluca Voinea,dumitresculascar@example.net,0235 156 407,BZB,Bucuresti,Sector 1,332494,0.692,0.301,0.198,0.375,0.311,0.05,0.37,1.77,328.31,62.1,1990-01-10
C-005230,Sorana Nistor,fionescu@example.com,0785 735 928,HD,Hunedoara,Hunedoara,191600,0.312,0.506,0.368,0.39,0.446,0.07,2.52,3.91,329.05,368.84,1957-12-19
C-005231,Floarea Mocanu,qpop@example.net,0242 616 566,CS,Caras-Severin,Caransebes,710352,0.149,0.332,0.156,0.23,0.219,0.08,0.98,2.19,282.8,197.99,1995-10-22
C-005232,Dorin Nistor,agatanistor@example.org,0261 655 861,PH,Prahova,Campina,570283,0.567,0.35,0.34,0.388,0.362,0.24,0.14,1.12,356.25,257.06,1975-02-22
C-005233,Codrina Ardelean,mitrut67@example.net,0785 939 249,IL,Ialomita,Fetesti,961687,0.392,0.337,0.375,0.367,0.359,0.21,4.34,0.87,502.29,378.39,1988-05-30
C-005234,Florina Ene,fabiadumitrescu@example.com,0711 285 156,MS,Mures,Targu Mures,264612,0.338,0.507,0.333,0.35,0.347,0.07,3.61,1.77,500.93,283.31,1957-04-25
C-005235,Gelu Suciu,luciaoprea@example.net,0267 173 336,IF,Ilfov,Chitila,952784,0.435,0.359,0.302,0.365,0.365,0.06,4.1,16.4,140.5,327.58,1995-01-01
C-005236,Dora Ardelean,bstan@example.com,0785 053 450,BH,Bihor,Salonta,606569,0.407,0.418,0.364,0.392,0.369,0.09,0.7,11.95,374.02,78.52,1958-08-18
C-005237,Liviu Diaconescu,zeno54@example.net,0735 806 184,PH,Prahova,Ploiesti,259889,0.494,0.424,0.321,0.384,0.369,0.11,0.23,1.37,189.19,394.0,1970-09-07
C-005238,Manole Popescu,agata85@example.com,0768 460 363,CT,Constanta,Medgidia,360945,0.449,0.275,0.632,0.561,0.305,0.6,1.44,4.47,16.8,17.51,1989-09-05
C-005239,Ozana Dima,znita@example.org,0248 719 217,VS,Vaslui,Vaslui,440673,0.375,0.361,0.388,0.34,0.349,0.07,3.64,11.15,206.56,32.73,1959-11-28
C-005240,Albert Marin,beniamin73@example.net,0237 607 277,SJ,Salaj,Zalau,815693,0.408,0.407,0.315,0.395,0.329,0.08,5.46,2.26,316.18,81.28,1996-04-01
C-005241,Janeta Nistor,petrisornistor@example.org,0263 766 571,BZ,Buzau,Ramnicul Sarat,959322,0.444,0.355,0.349,0.417,0.358,0.16,1.56,7.99,557.74,206.57,1973-01-14
C-005242,Ancuța Dobre,nistorclaudiu@example.net,0720 234 945,TM,Timis,Sannicolau Mare,616693,0.504,0.453,0.316,0.379,0.401,0.16,0.86,0.98,219.58,359.94,1994-02-26
C-005243,Ica Gheorghiu,rebecacristea@example.com,0771 482 614,CT,Constanta,Medgidia,745329,0.454,0.252,0.689,0.585,0.324,0.55,2.63,12.83,12.31,22.68,1999-02-12
C-005244,Anastasia Stănescu,pmarin@example.com,0758 183 380,BZB,Bucuresti,Sector 4,201836,0.717,0.302,0.24,0.324,0.344,0.26,1.55,0.76,202.1,117.4,1978-02-07
C-005245,Luana Toma,diaconumarcel@example.com,0780 670 533,CJ,Cluj,Turda,638341,0.483,0.42,0.315,0.412,0.367,0.39,0.49,0.71,527.45,268.47,1988-09-26
C-005246,Iustin Marin,suciunicoleta@example.org,0746 606 962,TM,Timis,Timisoara,227965,0.51,0.412,0.283,0.373,0.364,0.24,0.52,1.47,587.7,328.13,1965-08-13
C-005247,Bănel Stoica,barbuamelia@example.org,0231 897 586,GJ,Gorj,Targu Jiu,505766,0.387,0.459,0.401,0.327,0.37,0.42,0.46,18.0,173.03,369.19,1959-03-04
C-005248,Mirela Ardelean,ericadiaconescu@example.com,0239 661 306,VL,Valcea,Dragasani,232096,0.344,0.424,0.407,0.349,0.411,0.05,2.67,1.24,292.25,364.23,1958-05-11
C-005249,Pamela Pușcașu,emilianstoica@example.com,0241 048 088,BZB,Bucuresti,Sector 1,430355,0.66,0.284,0.206,0.299,0.354,0.97,0.29,0.52,186.49,277.39,2007-02-23
C-005250,Sanda Tomescu,rgeorgescu@example.net,0759 758 402,CJ,Cluj,Turda,797395,0.456,0.436,0.277,0.409,0.387,0.39,0.59,1.08,453.6,266.86,1965-02-08
C-005251,Gheorghe Pop,eftimieniculina@example.net,0711 279 354,VL,Valcea,Ramnicu Valcea,668696,0.349,0.398,0.373,0.356,0.367,0.14,5.77,11.77,526.58,254.21,1996-02-25
C-005252,Niculina Marin,btabacu@example.com,0733 730 199,MS,Mures,Reghin,311230,0.335,0.528,0.336,0.422,0.381,0.31,7.5,1.8,524.98,150.95,1966-08-15
C-005253,Anatolie Barbu,tincamazilescu@example.net,0749 824 566,CS,Caras-Severin,Resita,582866,0.165,0.265,0.174,0.191,0.231,0.15,0.31,18.0,131.87,272.08,1960-03-21
C-005254,Lili Ardelean,claudiudima@example.net,0240 637 996,CJ,Cluj,Turda,775055,0.441,0.463,0.291,0.33,0.419,0.1,0.44,0.58,292.96,89.67,1960-03-28
C-005255,Dominic Florea,dumitrescuvladimir@example.com,0768 836 957,IF,Ilfov,Chitila,769011,0.543,0.36,0.31,0.333,0.395,0.17,2.36,15.54,90.95,390.72,1947-05-20
C-005256,Domnica Marin,floreaestera@example.org,0245 629 235,CV,Covasna,Targu Secuiesc,212215,0.328,0.585,0.363,0.499,0.418,0.26,1.7,1.6,456.54,364.37,1972-04-02
C-005257,Eftimia Florea,dafinaflorea@example.com,0750 120 574,DB,Dambovita,Gaesti,176433,0.403,0.342,0.363,0.365,0.371,0.18,5.61,9.91,403.06,186.13,1986-09-01
C-005258,Casiana Ene,anita@example.com,0757 289 728,CS,Caras-Severin,Resita,634408,0.139,0.291,0.171,0.252,0.241,0.09,1.64,9.92,141.27,40.75,1975-03-30
C-005259,Fabia Georgescu,nicolaeionita@example.net,0760 310 769,DB,Dambovita,Targoviste,769686,0.391,0.35,0.379,0.369,0.427,0.07,1.76,18.0,290.21,306.57,1992-06-10
C-005260,Eremia Ababei,voineapaulina@example.com,0235 896 744,GL,Galati,Tecuci,905231,0.451,0.324,0.453,0.477,0.382,0.55,2.24,2.14,396.51,18.27,1960-03-09
C-005261,Norbert Ene,ionelatomescu@example.com,0239 615 633,GL,Galati,Galati,317721,0.374,0.343,0.44,0.48,0.417,0.26,3.72,0.24,90.88,18.2,1971-03-06
C-005262,Augustin Voinea,ababeizaraza@example.net,0729 132 312,DJ,Dolj,Craiova,629891,0.46,0.345,0.333,0.425,0.365,0.12,7.5,5.59,215.78,304.01,1957-08-10
C-005263,Luminița Nistor,bdobre@example.net,0266 730 816,IF,Ilfov,Chitila,705515,0.46,0.308,0.301,0.408,0.327,0.52,0.74,18.0,351.44,128.51,1985-02-24
C-005264,Jeana Marin,eftimieveronica@example.net,0264 206 289,AR,Arad,Ineu,303075,0.368,0.403,0.337,0.458,0.339,0.94,6.41,9.66,388.29,322.46,1968-01-20
C-005265,Octavia Dima,ofeliamarin@example.org,0726 168 839,MH,Mehedinti,Drobeta-Turnu Severin,832525,0.228,0.159,0.27,0.24,0.201,0.09,2.1,6.55,338.05,8.38,1955-07-28
C-005266,Carmen Ioniță,tomamiron@example.com,0740 587 334,CL,Calarasi,Calarasi,321341,0.4,0.303,0.506,0.432,0.401,0.34,5.44,18.0,580.11,17.86,1970-12-31
C-005267,Eustațiu Niță,iuliu29@example.org,0236 073 703,VL,Valcea,Dragasani,157035,0.407,0.479,0.411,0.343,0.398,0.34,4.02,6.06,178.86,199.7,2005-12-20
C-005268,Frederic Ionescu,niculina38@example.net,0762 088 257,BT,Botosani,Dorohoi,930756,0.358,0.404,0.372,0.35,0.443,0.46,2.43,3.12,495.04,302.44,1946-10-08
C-005269,Natalia Marin,giorgiandobre@example.net,0261 588 742,VL,Valcea,Dragasani,442037,0.354,0.463,0.323,0.355,0.32,0.38,7.5,3.8,117.28,97.18,1951-04-26
C-005270,Nicolaie Gheorghiu,stananton@example.com,0266 794 898,VL,Valcea,Ramnicu Valcea,743208,0.436,0.447,0.402,0.362,0.391,0.2,1.74,10.81,246.55,382.9,1960-07-01
C-005271,Draga Pușcașu,augustina80@example.net,0752 539 398,BT,Botosani,Dorohoi,443333,0.37,0.487,0.357,0.423,0.427,0.42,4.76,0.2,518.65,304.13,2003-12-09
C-005272,Zaraza Oprea,aida04@example.org,0754 098 396,MM,Maramures,Sighetu Marmatiei,925729,0.352,0.496,0.339,0.429,0.46,0.84,4.31,9.31,306.9,230.64,1995-09-26
C-005273,Pompilia Pușcașu,oionita@example.org,0730 380 536,DJ,Dolj,Craiova,250435,0.481,0.368,0.364,0.425,0.331,0.12,7.5,4.43,244.21,176.12,1960-06-04
C-005274,Costache Toma,nemesmalina@example.net,0235 478 054,SB,Sibiu,Medias,383743,0.345,0.485,0.282,0.385,0.419,0.14,4.58,5.69,477.56,216.72,1961-09-21
C-005275,Elvira Stănescu,mocanuteodor@example.org,0263 914 808,BZB,Bucuresti,Sector 4,294942,0.702,0.364,0.224,0.322,0.386,0.22,0.32,0.26,276.19,359.02,1975-03-07
C-005276,Smaranda Stoica,diaconescustancu@example.net,0255 105 876,PH,Prahova,Ploiesti,471482,0.472,0.396,0.338,0.365,0.392,0.27,0.25,0.64,368.32,101.84,1996-10-26
C-005277,Petre Georgescu,carmina84@example.org,0785 571 417,BC,Bacau,Moinesti,855645,0.475,0.408,0.444,0.442,0.385,2.76,4.57,9.44,230.29,234.19,2005-12-14
C-005278,Sabrina Tudor,ababeigeta@example.com,0784 326 246,BZB,Bucuresti,Sector 6,199167,0.75,0.28,0.245,0.313,0.394,0.09,0.1,1.99,274.24,94.44,1959-07-12
C-005279,Ioanina Marin,vstan@example.com,0762 357 866,BZB,Bucuresti,Sector 4,888956,0.682,0.352,0.211,0.325,0.349,0.09,0.29,1.53,579.75,106.12,1971-04-19
C-005280,Ligia Niță,enecatrinel@example.org,0244 245 861,CJ,Cluj,Dej,260919,0.492,0.453,0.274,0.336,0.401,0.52,0.61,1.44,125.88,127.33,1969-01-15
C-005281,Eustațiu Tabacu,tpreda@example.com,0739 185 199,BV,Brasov,Fagaras,348288,0.329,0.635,0.351,0.538,0.407,0.05,5.08,17.5,374.07,136.97,1972-08-28
C-005282,Geanina Popa,evelina89@example.net,0237 823 710,BC,Bacau,Onesti,837605,0.473,0.36,0.367,0.407,0.457,0.28,2.36,10.34,502.07,242.4,1970-02-11
C-005283,Albertina Dobre,enestelian@example.org,0265 732 722,IS,Iasi,Pascani,327370,0.591,0.427,0.301,0.329,0.39,0.34,0.28,1.7,322.84,113.23,1963-03-29
C-005284,Florentin Manole,gdiaconescu@example.com,0247 596 971,AB,Alba,Aiud,801246,0.296,0.472,0.28,0.434,0.487,0.39,2.59,15.43,410.17,237.65,1978-12-13
C-005285,Catinca Diaconu,stelaoprea@example.com,0752 163 159,DB,Dambovita,Targoviste,984403,0.438,0.459,0.35,0.334,0.428,0.08,6.41,12.71,140.42,78.32,1958-03-08
C-005286,Ovidiu Nistor,tomescuraducu@example.net,0731 611 891,BZB,Bucuresti,Sector 5,717980,0.762,0.337,0.219,0.356,0.365,0.42,0.81,1.57,571.11,97.39,1983-03-15
C-005287,Marin Ene,valeriavoinea@example.com,0234 260 835,DJ,Dolj,Bailesti,778589,0.409,0.388,0.386,0.389,0.361,0.19,1.13,3.47,188.54,134.76,1989-09-17
C-005288,Otilia Toma,mocanuiustin@example.org,0788 858 420,IS,Iasi,Iasi,697154,0.577,0.327,0.283,0.391,0.387,0.2,0.15,0.86,336.11,290.11,1965-01-25
C-005289,Simi Georgescu,gdochioiu@example.com,0785 756 753,BZ,Buzau,Ramnicul Sarat,818095,0.384,0.378,0.412,0.429,0.376,0.37,0.2,0.59,182.21,87.69,1995-09-22
C-005290,Aurel Stancu,tbarbu@example.com,0722 392 413,PH,Prahova,Campina,445988,0.536,0.398,0.296,0.336,0.425,0.1,0.91,1.14,401.22,327.17,1995-03-27
C-005291,Florea Eftimie,dochioiunichifor@example.net,0268 081 944,MS,Mures,Targu Mures,288550,0.388,0.535,0.316,0.443,0.373,0.11,2.47,7.53,575.32,185.54,1964-03-08
C-005292,Fiona Ababei,iionescu@example.com,0259 599 192,IF,Ilfov,Voluntari,649770,0.54,0.31,0.339,0.43,0.312,0.14,1.94,12.48,260.92,138.02,1951-01-07
C-005293,Emil Tudor,qnita@example.net,0265 829 612,HD,Hunedoara,Petrosani,456785,0.291,0.52,0.337,0.464,0.484,0.5,1.02,18.0,586.31,40.82,1945-07-17
C-005294,Floare Voinea,boprea@example.org,0245 906 246,TM,Timis,Timisoara,667379,0.552,0.351,0.257,0.394,0.323,0.28,0.73,1.51,335.33,370.65,1995-11-30
C-005295,Florentina Barbu,dinumarcu@example.com,0249 443 762,CS,Caras-Severin,Caransebes,834509,0.131,0.34,0.197,0.229,0.251,0.07,7.5,1.75,336.04,38.64,2001-09-25
C-005296,Anișoara Niță,tinca45@example.com,0722 670 370,BC,Bacau,Moinesti,405363,0.495,0.408,0.346,0.423,0.416,0.25,1.79,2.19,597.88,256.76,1974-08-13
C-005297,Carolina Ardelean,tmocanu@example.com,0754 538 825,MM,Maramures,Baia Mare,189467,0.332,0.582,0.382,0.463,0.459,0.08,2.39,18.0,271.06,228.77,1997-06-09
C-005298,Marcel Georgescu,popcantemir@example.org,0753 185 691,BC,Bacau,Onesti,678954,0.455,0.402,0.411,0.444,0.408,0.08,0.36,2.56,150.11,42.22,1991-07-06
C-005299,Eftimie Stan,predaolivia@example.com,0761 815 891,TM,Timis,Lugoj,190554,0.502,0.372,0.274,0.365,0.302,0.21,0.36,0.29,321.95,107.19,1980-08-24
C-005300,Eva Florea,deftimie@example.net,0264 087 195,AG,Arges,Curtea de Arges,313508,0.387,0.436,0.354,0.33,0.387,0.22,0.42,13.15,236.35,102.8,1977-02-17
C-005301,Teea Nistor,diaconescuadonis@example.org,0232 471 940,BN,Bistrita-Nasaud,Nasaud,259705,0.146,0.293,0.199,0.24,0.197,0.52,4.65,18.0,467.06,245.85,1974-03-26
C-005302,Cezar Pușcașu,angelardelean@example.org,0749 086 146,PH,Prahova,Ploiesti,821870,0.474,0.402,0.273,0.339,0.329,0.08,0.33,0.59,269.59,205.5,2002-04-21
C-005303,Octavian Cristea,dinumaia@example.net,0267 237 837,BV,Brasov,Fagaras,516600,0.335,0.572,0.368,0.539,0.399,0.05,7.15,3.67,594.79,139.63,1988-11-02
C-005304,Eusebia Florea,gheorghiumarga@example.org,0241 260 562,BZB,Bucuresti,Sector 5,269053,0.756,0.36,0.202,0.367,0.337,0.1,0.87,0.45,492.01,324.82,1987-03-04
C-005305,Antonie Nemeș,odobre@example.com,0247 013 421,CJ,Cluj,Turda,154900,0.51,0.399,0.251,0.388,0.4,0.49,0.15,3.66,315.0,389.33,1961-10-18
C-005306,Codrin Ene,dinutudora@example.net,0757 628 118,BZB,Bucuresti,Sector 5,582962,0.724,0.355,0.199,0.326,0.31,0.09,0.62,2.75,527.88,342.91,1945-11-24
C-005307,Draga Stănescu,ilie85@example.org,0765 913 582,AR,Arad,Arad,672991,0.411,0.412,0.337,0.371,0.315,0.59,7.5,10.51,446.85,108.31,1990-07-10
C-005308,Măriuca Popescu,lucianapuscasu@example.net,0738 824 591,SM,Satu Mare,Satu Mare,788403,0.373,0.343,0.356,0.43,0.377,0.64,3.94,1.73,209.11,57.51,1986-01-17
C-005309,Iustinian Diaconu,eftimiezeno@example.org,0755 232 882,CJ,Cluj,Turda,105739,0.494,0.402,0.293,0.327,0.393,0.07,1.29,1.7,502.66,137.35,1988-06-12
C-005310,Sabin Dochioiu,tmanole@example.org,0256 870 554,AB,Alba,Alba Iulia,467064,0.277,0.528,0.36,0.437,0.448,0.11,2.58,9.85,407.98,166.32,1999-07-09
C-005311,Anca Marin,marinelamanole@example.com,0254 241 369,CV,Covasna,Sfantu Gheorghe,280300,0.326,0.577,0.328,0.488,0.515,0.29,2.96,10.01,556.2,72.98,1947-06-12
C-005312,Angela Dobre,pompiliatabacu@example.org,0265 107 178,VS,Vaslui,Vaslui,776317,0.389,0.353,0.418,0.36,0.321,0.21,2.62,15.67,293.97,352.88,1975-12-05
C-005313,Gabriel Mazilescu,nemesadrian@example.org,0265 545 794,DJ,Dolj,Craiova,269386,0.427,0.397,0.426,0.337,0.369,0.07,2.36,3.12,209.97,192.73,1954-03-11
C-005314,Viviana Ene,deftimie@example.org,0251 695 372,SB,Sibiu,Sibiu,494364,0.326,0.53,0.338,0.386,0.424,0.33,1.08,12.66,565.07,233.38,1962-01-31
C-005315,Oana Stoica,kdiaconu@example.org,0767 951 436,BH,Bihor,Salonta,642283,0.357,0.4,0.279,0.432,0.33,0.44,0.67,2.1,158.57,32.39,1985-05-05
C-005316,Artemisa Ardelean,xdiaconescu@example.org,0763 853 402,BZB,Bucuresti,Sector 1,815481,0.633,0.363,0.219,0.399,0.343,2.09,0.79,1.77,373.28,339.04,1985-08-13
C-005317,Alis Preda,pmazilescu@example.net,0737 970 640,CJ,Cluj,Dej,482206,0.435,0.389,0.253,0.356,0.354,0.07,0.47,0.71,423.48,225.2,1949-11-24
C-005318,Frederic Gheorghiu,zstoica@example.com,0741 263 769,VN,Vrancea,Focsani,880761,0.45,0.339,0.349,0.389,0.457,0.53,4.45,15.01,527.48,385.62,1953-04-13
C-005319,Andrian Barbu,marinvenera@example.net,0726 931 804,CT,Constanta,Constanta,364260,0.403,0.223,0.617,0.529,0.37,0.33,6.57,11.05,9.49,5.7,1990-02-01
C-005320,Felix Suciu,alexandrinamanole@example.org,0733 515 949,SV,Suceava,Suceava,955817,0.325,0.556,0.408,0.441,0.407,0.28,4.32,14.39,539.03,231.12,1945-07-21
C-005321,Brândușa Florea,octaviantoma@example.org,0752 061 050,BN,Bistrita-Nasaud,Nasaud,815103,0.155,0.296,0.171,0.258,0.258,0.11,2.14,17.17,330.86,282.26,1948-08-23
C-005322,Filip Diaconescu,xtoma@example.org,0749 281 774,IS,Iasi,Iasi,702066,0.515,0.375,0.333,0.381,0.382,0.08,0.4,0.53,488.55,228.41,1945-02-05
C-005323,Emanoil Stoica,qmocanu@example.org,0239 154 516,OT,Olt,Slatina,949515,0.486,0.399,0.431,0.321,0.364,0.12,1.71,8.65,172.75,213.55,1965-01-10
C-005324,Marioara Tomescu,ipuscasu@example.net,0747 367 009,BZ,Buzau,Ramnicul Sarat,988116,0.451,0.36,0.376,0.357,0.366,0.06,1.32,6.53,272.77,54.72,1975-08-28
C-005325,Demetra Stancu,jnistor@example.org,0788 875 719,PH,Prahova,Campina,327812,0.46,0.432,0.336,0.323,0.353,0.1,0.1,1.61,411.82,103.75,1990-07-22
C-005326,Iris Toma,ardeleanpavel@example.com,0739 578 616,BR,Braila,Braila,141921,0.348,0.299,0.464,0.353,0.328,0.9,1.37,6.21,585.79,14.64,1966-03-26
C-005327,Dana Dumitrescu,albuvioleta@example.net,0256 220 646,AG,Arges,Campulung,814444,0.407,0.433,0.336,0.348,0.421,0.12,3.49,5.41,196.05,370.71,1956-10-15
C-005328,Bernard Tomescu,flaviu29@example.net,0260 619 410,AG,Arges,Pitesti,549549,0.46,0.419,0.373,0.426,0.328,0.42,3.93,6.4,383.51,33.03,1957-01-14
C-005329,Panait Nistor,predaadelin@example.org,0771 492 803,BZB,Bucuresti,Sector 5,841662,0.685,0.292,0.251,0.364,0.298,0.39,1.07,2.13,349.74,286.07,1949-10-03
C-005330,Despina Toma,dobrepamfil@example.com,0722 817 729,BZ,Buzau,Ramnicul Sarat,404133,0.447,0.372,0.366,0.33,0.423,0.09,0.41,18.0,597.93,137.0,1988-08-07
C-005331,Teodora Pop,bdumitrescu@example.org,0770 812 305,GL,Galati,Galati,273456,0.441,0.328,0.524,0.425,0.392,0.05,4.28,11.08,144.43,14.35,1991-09-06
C-005332,Floarea Manole,nitaantoniu@example.org,0238 181 230,BZB,Bucuresti,Sector 5,318358,0.588,0.317,0.201,0.379,0.393,0.32,0.1,0.68,548.98,364.66,1977-05-11
C-005333,Ionel Pușcașu,dtudor@example.org,0726 221 243,DB,Dambovita,Gaesti,118254,0.376,0.392,0.429,0.396,0.39,0.37,3.41,3.43,418.96,306.14,1995-06-23
C-005334,Tinca Dima,ardeleanantoaneta@example.org,0749 452 050,BV,Brasov,Sacele,597056,0.272,0.566,0.381,0.463,0.389,0.38,5.79,1.32,82.7,124.04,1947-01-10
C-005335,Carolina Suciu,udiaconu@example.net,0233 851 115,BV,Brasov,Brasov,247226,0.266,0.658,0.308,0.451,0.461,0.06,2.27,0.8,110.4,84.44,1946-04-07
C-005336,Despina Dobre,marinaurelian@example.org,0244 287 508,IL,Ialomita,Fetesti,194481,0.44,0.381,0.381,0.359,0.344,0.23,7.5,6.49,514.96,256.19,1957-01-18
C-005337,Ducu Albu,stoicaaugustin@example.net,0755 380 799,TL,Tulcea,Tulcea,482964,0.412,0.243,0.719,0.606,0.322,0.51,2.63,6.38,16.39,18.44,1951-02-16
C-005338,Petruț Florea,mdiaconescu@example.org,0234 451 414,IF,Ilfov,Chitila,396709,0.409,0.331,0.366,0.32,0.394,0.13,7.04,10.0,120.8,225.36,1970-08-22
C-005339,Gabi Manole,carla09@example.com,0741 348 359,CT,Constanta,Medgidia,857630,0.405,0.233,0.641,0.68,0.388,0.07,3.17,6.69,20.17,5.08,1949-02-19
C-005340,Ducu Marin,nistoreftimie@example.com,0753 990 523,CT,Constanta,Constanta,953051,0.39,0.267,0.546,0.515,0.303,0.39,5.09,6.97,21.09,14.05,1991-02-23
C-005341,Vlaicu Ioniță,amarin@example.net,0238 783 563,VN,Vrancea,Focsani,754501,0.402,0.333,0.39,0.358,0.382,0.52,1.97,0.79,459.44,69.1,2007-03-16
C-005342,Nidia Albu,todormarin@example.net,0740 118 557,SM,Satu Mare,Satu Mare,491680,0.358,0.343,0.359,0.446,0.336,0.12,0.25,6.19,192.09,122.79,1977-01-07
C-005343,Eduard Ababei,xoprea@example.com,0772 627 106,BZB,Bucuresti,Sector 5,725417,0.7,0.339,0.219,0.38,0.376,0.34,0.44,0.99,313.91,80.36,1951-09-21
C-005344,Paraschiva Dochioiu,floreaalberta@example.com,0256 538 682,TR,Teleorman,Alexandria,423230,0.46,0.371,0.423,0.326,0.365,0.95,4.9,3.8,433.88,361.18,2003-03-01
C-005345,Silvana Tabacu,bstan@example.org,0735 786 169,BZB,Bucuresti,Sector 3,997143,0.714,0.333,0.237,0.376,0.383,0.12,0.22,3.46,381.7,206.11,1944-09-23
C-005346,Ilie Manole,georgescurazvan@example.com,0786 074 814,GL,Galati,Tecuci,330082,0.436,0.328,0.53,0.423,0.39,0.06,7.5,13.15,452.7,20.35,1965-01-15
C-005347,Margareta Stănescu,evanghelinanistor@example.net,0727 266 263,SV,Suceava,Radauti,276047,0.368,0.535,0.371,0.492,0.419,0.08,7.5,3.96,429.39,95.89,1985-04-20
C-005348,Daciana Stănescu,tdiaconescu@example.org,0747 334 941,BH,Bihor,Oradea,651514,0.443,0.344,0.326,0.363,0.394,0.14,2.42,12.15,571.86,162.81,1966-05-20
C-005349,Ioanina Stoica,ddobre@example.com,0753 713 589,SB,Sibiu,Sibiu,179758,0.292,0.555,0.302,0.369,0.393,0.11,7.5,9.92,581.07,186.71,1985-11-02
C-005350,Dorina Nistor,ardeleanantonia@example.org,0243 137 871,SB,Sibiu,Sibiu,710450,0.304,0.541,0.299,0.474,0.474,0.09,1.74,10.74,412.73,314.2,1999-03-07
C-005351,Vlad Suciu,ttudor@example.net,0722 929 309,CV,Covasna,Sfantu Gheorghe,551596,0.257,0.623,0.332,0.402,0.384,0.24,3.7,9.75,388.63,142.84,1948-08-06
C-005352,Eftimie Dinu,viorelionita@example.org,0236 906 250,VL,Valcea,Ramnicu Valcea,637338,0.421,0.479,0.395,0.328,0.395,0.18,4.12,7.51,389.1,390.58,1984-07-15
C-005353,Aurel Nemeș,adelina50@example.com,0759 902 552,PH,Prahova,Ploiesti,308822,0.55,0.458,0.292,0.39,0.402,0.13,0.45,2.27,555.87,106.58,2003-04-27
C-005354,Jeana Pop,bgeorgescu@example.com,0720 041 902,IF,Ilfov,Otopeni,597330,0.435,0.3,0.316,0.363,0.317,0.46,7.5,3.07,543.78,270.79,1962-12-09
C-005355,Aurică Voinea,popesculucretia@example.org,0254 797 309,GL,Galati,Galati,125133,0.462,0.378,0.435,0.454,0.345,0.08,3.96,16.92,243.93,3.2,2002-03-31
C-005356,Sonia Ene,ardeleancodrut@example.net,0745 251 864,BH,Bihor,Alesd,587120,0.46,0.403,0.372,0.449,0.39,0.2,1.4,6.16,578.95,192.71,1975-03-06
C-005357,Mirela Pușcașu,ladislaualbu@example.org,0256 137 447,TL,Tulcea,Tulcea,210296,0.371,0.216,0.674,0.557,0.381,1.52,4.69,5.54,24.14,13.94,1952-11-13
C-005358,Zina Mazilescu,eftimiemargareta@example.org,0760 007 488,SM,Satu Mare,Satu Mare,945261,0.389,0.356,0.29,0.385,0.31,1.54,1.48,3.57,212.26,72.82,1959-10-06
C-005359,Codin Stan,ardeleanbernard@example.org,0234 215 262,AB,Alba,Alba Iulia,844143,0.372,0.531,0.328,0.386,0.46,0.06,2.51,12.76,311.56,95.67,1947-12-14
C-005360,Vladimir Voinea,eftimie95@example.net,0756 571 869,SJ,Salaj,Zalau,549447,0.42,0.459,0.302,0.442,0.352,1.09,0.79,10.86,206.1,399.05,1998-02-13
C-005361,Evelina Mocanu,ababeiloredana@example.net,0752 365 879,BV,Brasov,Sacele,548777,0.307,0.634,0.335,0.444,0.403,0.43,2.36,5.38,353.46,120.51,1962-06-11
C-005362,Vlad Eftimie,tomaiasmina@example.org,0244 081 783,CJ,Cluj,Cluj-Napoca,388636,0.573,0.437,0.242,0.404,0.328,0.16,0.15,0.45,254.54,208.14,1950-01-05
C-005363,Sorana Pop,tabacuandra@example.net,0739 366 176,HD,Hunedoara,Deva,604130,0.371,0.578,0.305,0.463,0.419,0.11,5.4,10.88,272.67,235.82,1969-03-20
C-005364,Ionică Preda,popmiron@example.org,0770 171 255,BZB,Bucuresti,Sector 1,795928,0.583,0.338,0.225,0.345,0.322,0.19,0.48,1.83,136.11,200.0,1991-07-25
C-005365,Cristofor Mazilescu,kgeorgescu@example.org,0725 178 264,AB,Alba,Alba Iulia,987336,0.322,0.491,0.311,0.409,0.37,0.36,2.06,12.14,483.59,160.98,1948-08-26
C-005366,Nidia Tudor,floricaeftimie@example.com,0237 288 559,IF,Ilfov,Otopeni,428160,0.484,0.325,0.353,0.346,0.313,0.24,2.1,2.08,574.88,365.27,1985-02-16
